id,fen,move,rating
00oSB,8/8/p1p5/1pKp3k/3P2p1/P1q3P1/1P6/8 w - - 21 59,b2c3,1186
01Xgf,5r1k/p1p3p1/7p/4p1N1/2P2q2/1P5Q/P5PP/3R2K1 b - - 6 32,f4f2,1186
01dU7,6k1/5p1p/Q3p3/1p3q2/7P/P5P1/3r1P2/4R1K1 w - - 0 37,a6c8,1186
01zU8,6k1/3bnppp/p4n2/1pp5/4N3/1B1P1N2/PPP2PPP/6K1 b - - 0 19,f6e4,1186
02tEk,1r3rk1/p5pp/1qp5/4R3/8/PPQ5/2P2PPP/4R1K1 b - - 1 21,b6f2,1186
03Cgx,N4k1r/pp2nppp/3p2q1/8/4Pb2/2P2n1b/PP3PPP/RN1Q1R1K w - - 4 14,d1f3,1186
03by5,4rk2/1Q4p1/p2P1ppn/2P2b1q/3B4/7P/PP3Pp1/4R1K1 w - - 2 24,e1e8,1186
00WlQ,2r1r1k1/pp3pp1/4bb1p/2qN4/Q7/1P1RPN2/P4PPP/3R2K1 b - - 0 19,e6d5,1187
00n3G,1k4r1/7p/1p4r1/pPp1qp2/P1Pp1R2/3Q1RNP/2P4K/8 b - - 4 32,g6g3,1187
01nIi,r3k2r/p1p1bp2/1np1p2p/2q1P1p1/Q3N3/6B1/PP4PP/R4R1K w kq - 3 18,e4c5,1187
02GkM,1r1qkb1r/1p3ppp/4b3/p2pP3/P7/1QN5/1P3PPP/R1B2RK1 b k - 3 15,d5d4,1187
03UCL,2r2rk1/5p2/6P1/5b2/3q4/5Q2/1B6/K5RR b - - 0 33,c8a8,1187
03ZK3,6k1/1b2q3/p4b2/1p2pQr1/4P3/P1N5/1PP3PP/5R1K w - - 8 32,f5f6,1187
01oZW,2kr3r/ppp1n2p/2Nb1p2/3p2pq/3P4/2P5/PPQN1P2/R1B1RBK1 b - - 0 15,h5h2,1188
021GH,8/pp4Q1/3R3p/7k/2P4n/4P2P/5qPK/8 b - - 6 37,h4f3,1188
03Pky,2r1k2r/pp1n1ppp/4p3/3pN3/Q2P4/P3P3/5PPP/2q2RK1 w k - 3 17,a4d7,1188
03XKq,4r1k1/p6p/1p4p1/5p2/2P5/1BQ5/P2r1RPP/7K b - - 10 32,e8e1,1188
03cXe,r1b2rk1/p4ppp/1p2p3/3p4/7P/q2B1Q2/5PP1/2R1R1K1 w - - 1 19,d3h7,1188
04gzj,r1bq1r1k/ppp2Bp1/2np2Qp/2b1pPN1/4Pn2/2N5/PPP1K1PP/R1B4R w - - 5 14,c1f4,1188
02RNl,3q1rk1/p1rb1ppp/1p2p3/1B2P3/3Q4/8/PP3PPP/2RR2K1 b - - 3 19,c7c1,1189
02VAg,r3r1k1/1bq2pbp/p1np2p1/1pNpP3/3p1B2/P4N2/1PP1QPPP/4RRK1 w - - 5 16,e5d6,1189
02eXY,5r2/2k2pp1/1p2p1p1/4n1N1/P4R2/7P/5PP1/6K1 w - - 3 33,g5e6,1189
03fls,2r2k2/1bpR1Bpp/p7/1pP1p3/1P6/P3P3/5PPP/6K1 b - - 0 23,b7c6,1189
03haq,r2q1r2/4b1pk/2p3p1/pp4Pp/5P2/PB1Pn3/1PP1Q3/2KR3R w - - 2 21,h1h5,1189
048Un,6k1/6p1/8/Q4K2/P4P2/6P1/8/3q4 b - - 5 44,d1h5,1189
04K5O,4r3/8/1k6/2ppB3/3P4/6P1/1r4pP/R5K1 w - - 6 32,d4c5,1189
04Mis,r1b3k1/5rpp/p1n1Np2/1p1n4/2pPBq2/2P2N2/PP3PPP/R2QR1K1 b - - 1 18,c8e6,1189
00Dt6,5rk1/p4p1p/4p1p1/5nq1/8/5QPP/5PK1/1R1R4 b - - 6 35,f5h4,1190
00Nej,6k1/1p3pp1/pB2q2p/2P1b3/1P6/6QP/4r1P1/3R3K w - - 4 33,d1d8,1190
022Lj,8/R5p1/5k1p/8/6PK/1r5P/8/8 b - - 0 38,g7g5,1190
02MB7,r1b2rk1/pppp1ppp/5q1n/2b1n1N1/2Bp4/3Q4/PPP2PPP/RNB2RK1 w - - 0 8,d3h7,1190
02SWp,Q7/6pk/7p/6PP/8/1q6/p4PK1/8 w - - 0 39,g5g6,1190
04V5N,2kr3r/pppn1Rpp/3q4/8/6B1/8/PPP3PP/R3Q1K1 b - - 0 20,d6d4,1190
02PDC,8/8/6pp/4k3/1R3n1P/1Nn5/5K2/8 b - - 2 46,f4d3,1191
03CBj,5rk1/p4ppp/1p6/4p3/3PQP2/2PKP2q/r7/2R1R3 w - - 4 32,e1h1,1191
03Lh3,8/6pp/6k1/3p4/3Q4/1qnR3P/5PP1/6K1 b - - 5 32,c3e2,1191
04zwl,3k4/R7/3K4/4Pp2/8/pr6/3p4/8 w - - 2 54,a7a8,1191
00AB1,8/7Q/3p1kp1/1p6/2b5/2q4P/5PPK/8 w - - 8 36,h7h8,1192
01Uvy,8/7p/6p1/3k4/5KPP/8/8/8 w - - 0 50,f4g5,1192
01esB,2rr4/5pkp/2R1p1p1/1b6/p3P3/P3Q3/BP3PPP/6K1 b - - 6 28,d8d1,1192
01vzt,1k5r/ppp4p/2p5/4bQp1/4P3/6P1/Pq1rKPBP/2RR4 w - - 1 22,d1d2,1192
04MEU,3r3r/k2b1pp1/Bp1p3p/p2Pp3/6P1/K1QP4/P6q/1R6 w - - 1 28,c3c7,1192
00mLw,r5k1/p5pp/1p5r/3p4/2pQ1P1q/2P1P2b/P1P1B1P1/R5K1 w - - 0 25,d4d5,1193
033Sv,r6r/1p2ppk1/2nq2p1/p2B2Qp/3P4/2P5/PP3PPP/R3R1K1 b - - 2 22,f7f6,1193
03GJ1,r2r2k1/p1n1pp1p/2Q3p1/2qP2b1/4P3/P4P2/1P4PP/1K1R1BNR b - - 1 18,c5c6,1193
03GKT,r4rk1/pp1b1ppp/1qn5/8/5B2/2NB3P/PPQ2bP1/R3R1K1 w - - 5 15,c2f2,1193
043c7,8/8/5K1p/5P1P/4pkP1/8/8/8 b - - 0 59,e4e3,1193
012QY,2rq1rk1/1b2bppp/pp2p3/8/3N4/P1P1P3/4BPPP/1Q1R1RK1 w - - 0 18,d4e6,1194
01LXq,2rq1rk1/p4ppp/bp2p3/8/2RPn3/3QP3/PB2BPPP/5RK1 w - - 0 17,c4c8,1194
020s4,r4k2/5ppp/1p6/1P1N4/1N6/4P1P1/pr3P1P/R5K1 b - - 1 32,b2b1,1194
033rG,5r1k/1p3qbp/3Q2p1/2P5/1P6/8/6PP/3R1NK1 b - - 1 29,f7f2,1194
04KYy,2r3k1/5p2/p3p1pP/PprpN2n/3R3P/2N1RP1K/2P5/8 b - - 2 27,c5c3,1194
00SyL,1rb2rk1/4bppp/p1n1p3/1pq1P3/7N/P5P1/1PQ2PBP/R1B2RK1 w - - 1 15,c2c5,1195
00n6z,R3rk1q/p3Np2/1pp5/8/P1Q1P1pP/2P2P2/1P3bP1/3R3K b - - 5 34,h8h4,1195
01N1L,4r1k1/ppp1qp2/2np3p/6p1/4r3/2P3B1/PP1QNPPP/R3R1K1 b - - 3 17,e4e2,1195
0284S,r2q1k2/pppb2pQ/4p2r/5R1P/2PP4/2KB1R2/PP3PP1/8 b - - 5 26,e6f5,1195
031G5,r1bqk1r1/ppp2p2/2np1n1p/4p1pQ/2B1P2N/2PPb2P/PP3PP1/RN3RK1 w q - 1 10,h5f7,1195
00AhO,Q1b2rk1/2q2p1p/1p2pbp1/pP6/2P5/P2B1N2/5PPP/3R1RK1 b - - 0 20,c8b7,1196
01Kz0,4rr2/1Q4pk/R1p2q1p/8/8/1P1P4/2P2PPP/5RK1 b - - 3 29,f6f2,1196
01njv,3r1n1k/p5Rp/1p4p1/8/2Bp4/1N5b/P1P3PP/6K1 w - - 0 30,g7g8,1196
0252h,r2qkb1r/p5pp/2p1p3/3p4/3P3n/2P2Q1P/PP4P1/RNB2RK1 w kq - 3 16,f3f7,1196
02yao,1r1bk2r/2q4R/3p1Pp1/4p1P1/p2pPn2/P2P4/1P1Q4/1KNN3R b k - 2 28,h8h7,1196
04Xuc,5k2/2p2p2/1p6/1P3Q2/3Np1n1/2P1P1P1/3q1PK1/8 b - - 15 37,g4e3,1196
017AB,8/5k2/7p/1R3Kp1/4P3/5P1P/1pr5/8 b - - 2 51,c2c5,1197
018b0,r4r1k/1ppqn1p1/1p1p1nQp/4pN2/4P3/3PB2P/PPP2RP1/R5K1 w - - 11 18,g6g7,1197
01xC6,6k1/pp4n1/2p2Q2/2P5/P2P1P2/2q5/2P3R1/4r1K1 w - - 1 30,g1h2,1197
04rOq,8/6pp/2Rb1p2/3k4/4pP2/4r2P/3N2P1/6K1 w - - 1 33,c6d6,1197
00ZSZ,3r4/6pp/pNnNpk2/1p6/3p1R2/8/PPP2PPK/8 b - - 4 32,f6e5,1198
03HQ6,8/2R2p2/5kp1/7p/5KP1/5P1P/4r3/8 b - - 3 42,g6g5,1198
04Zsc,8/6p1/3p1k1p/3P4/4P1P1/2b4P/2K5/8 w - - 0 49,c2c3,1198
04SC7,2r2rk1/1p3pp1/p1nq3p/2Rpp3/3P4/P2QPN1P/1P3PP1/2R3K1 b - - 0 18,e5e4,1199
00MFe,7k/p5pp/2r2q2/2p4Q/8/8/P5PP/3r1R1K w - - 5 29,h5e8,1200
03726,2r1q2k/6b1/p5pp/1nQ1Nr2/5P2/2P5/PP4PP/R3R1K1 w - - 0 23,e5g6,1201
013JE,6k1/ppp3pp/2nbrq2/4p3/3PRp2/2B2N1b/PPPQ1PrP/4RBK1 w - - 0 19,f1g2,1202
01hmS,r4Bk1/p4ppp/Q7/3pb3/3Np2q/P3P3/4BPK1/1RR5 b - - 3 26,h4h2,1202
041jK,r1bk1b1r/pppp1Qpp/8/4Np2/3n4/5PP1/PPP5/RNB1KB1q w KQ - 0 10,c1g5,1202
04UH5,6k1/3R4/pp4rp/b7/4R3/5P1K/8/8 w - - 6 47,e4e8,1202
00EbJ,r2q1rk1/ppp2ppp/2nbb3/6N1/6n1/2NPB3/PPP1BPPP/R2QK2R b KQ - 5 9,g4e3,1203
01gkL,r1b2bkN/ppp3p1/3pPq1p/4n3/3Q4/8/PPP2PPP/RNB1K2R b KQ - 2 12,e5f3,1203
028yE,8/6k1/6b1/1p2q3/8/7P/2PQ4/5R1K b - - 0 64,g6e4,1203
02R28,2Q2r2/6kp/3P4/pN1Qp2q/2P1P3/P3RrPp/6bP/R5K1 b - - 1 32,f3f1,1203
04knM,5nr1/1p3k1p/pr3p2/3p1p2/3P3P/2P2N1K/1P2R3/4R3 w - - 4 31,e2e7,1203
04aa4,2q2rk1/3b2b1/p2p1np1/2pPp1Bp/2P1P3/2N3QP/1r2B1P1/R4RK1 w - - 4 22,g5f6,1204
03qVb,r5k1/pbpq4/1p1p3p/5rP1/3B4/2PR2Q1/PP4P1/4R1K1 b - - 1 24,f5g5,1205
04jax,8/8/1p2k1K1/2p1pr2/2P3p1/pP4P1/P2R3P/8 w - - 1 54,d2d6,1205
00R9D,8/1k6/1pn5/8/Pp2R1p1/4P3/5PK1/8 b - - 0 51,b4b3,1206
013h1,r1bqk1nr/1p3ppp/p3p3/4P3/1b1Pp3/2N5/PP4PP/R1BQKB1R w KQkq - 0 9,d1a4,1206
044Gb,6k1/5ppp/p1p1P3/1pb3q1/8/1BP4Q/PP1r1PPP/4R1K1 b - - 0 24,c5f2,1207
01lTa,r4k2/1bp2pp1/1p1b3p/1N1P4/1PP5/5B1P/4RPP1/6K1 b - - 0 30,a8a1,1208
0248u,8/8/8/p4p2/2pPkP2/2K5/1P6/8 w - - 0 37,c3c4,1208
02bAp,1r2r3/1pp4k/p1n4p/3Qp1B1/3b4/8/P1q2PP1/5RK1 w - - 0 27,d5f7,1208
01eyQ,r2qk2r/3pppb1/p4npp/1p6/3p3B/3P1Q2/PPP2PPP/R3RBK1 w kq - 1 14,h4f6,1209
01iU9,5qQk/pbb5/1p2Bn2/2p1p3/4P3/8/PPPN1P2/6RK b - - 3 40,f6g8,1209
023HS,1krrR3/p1p5/1p6/7Q/8/3q4/P4PPP/4R1K1 b - - 0 27,d8e8,1209
02odL,r1bqr1kb/ppp4p/5ppP/8/8/1P1PR3/1BQ2PP1/5K1R w - - 5 19,c2c4,1209
00qX2,1r2r2k/Q1R4p/6p1/4qb2/8/8/PP3PPP/3R2K1 w - - 0 28,c7h7,1210
02wEG,r1n3rk/6b1/p5Q1/1pq1Ppp1/8/6P1/PP3R1P/5RK1 w - - 1 26,g6h5,1210
03AwK,rn2kb1r/1bq2ppp/pp3n2/4p3/2PQ1B2/2N3P1/PP2PPBP/3R1RK1 w kq - 0 11,f4e5,1210
04UDL,3r2kr/1pq1n1p1/p2NR2p/4Q3/2p5/8/PP3PPP/n5K1 w - - 1 21,e6e7,1210
04vF7,3r1r1k/pp2q2p/6P1/4pp1Q/P1B1P3/1p1P4/1P5K/6R1 w - - 1 27,g6g7,1210
02fby,2k3r1/ppp4p/8/3R1p2/P3b3/1P2P2P/1K4B1/6R1 b - - 0 27,e4d5,1211
04MT4,8/p5R1/7p/1p2Bp1k/2q2P2/7P/P5PK/8 w - - 1 34,g2g4,1211
0296l,r1b1k1n1/p2p1p2/2p5/q5bQ/4P3/2P3B1/PP4P1/RN2KB2 b Qq - 1 13,g5d2,1212
041JU,2r1k2r/p3bppp/2nq1n2/1Q2N3/4P3/2N5/PP3PPP/R1B2RK1 b KQk - 1 15,d6e5,1213
03BET,5b1k/1pq4p/p4rp1/5n2/P7/BBQ2P1P/1PP2P2/3R2K1 b - - 1 27,c7c3,1214
04GLr,5r1k/p1p3pp/1p6/2p5/4P3/2P1B2q/PP3P1P/3R1NRK b - - 0 22,h3f3,1214
01p5M,1r6/p1p2n2/1pk2Pp1/6r1/8/2N5/PPP4K/3R2R1 b - - 2 24,b8h8,1215
02AeY,8/4k3/4p3/p2pP3/2pPb3/2K1P2B/PP2r3/4N1R1 b - - 3 54,e2e3,1215
01Kjc,r2r4/4kppp/p1npb3/4p3/2N1P3/1Bq5/P1P2PPP/1R1Q1RK1 b - - 1 18,e6c4,1216
03shw,rnb2rk1/pp2ppbp/3p2p1/q1pP4/4NB2/1P2P3/P1PQNPPP/2KR1B1R b - - 8 10,a5a3,1216
053a0,3r2k1/2p2ppp/1p6/3p4/2P5/1P2Q2P/2q2PP1/4R1K1 w - - 0 24,e3e8,1216
0198I,3r1b2/1p1r1pk1/p1p2q1p/4p1pQ/P1B1P3/2PPBP2/1P5P/6RK w - - 3 23,e3g5,1217
03ZZt,2Q5/6k1/p5p1/1pR2p2/1P3Pr1/3K4/1P4r1/8 b - - 1 41,g4g3,1217
03eOc,r4rk1/ppp3pp/1b1pp2n/4p3/1P1PP3/2P1R3/P5PP/RNB2Q1K b - - 2 15,f8f1,1217
00eQx,5r1k/6bp/6p1/R2Bq3/p3P3/6PK/7P/4Q3 b - - 7 39,e5h5,1218
01YNx,rn1qkbnr/ppp1ppp1/3p3p/4N3/2B1P3/8/PPPP1PPP/RNBbK2R w KQkq - 1 4,c4f7,1218
01xK4,r1bqk2r/1pp2pp1/3p1n1p/p1b1p3/2BNP3/P1NPB2P/1PP2PP1/R2QK2R b KQkq - 2 9,e5d4,1218
03HWw,2k4r/2p5/2P2pp1/1p6/4P1p1/2Bp2Pr/PP3bK1/2R4R w - - 1 33,h1h3,1219
03bzH,2kr2nr/ppp2ppp/3b4/1P2q3/P1QN2b1/4PN2/5PPP/R1B2RK1 b - - 1 14,g4f3,1219
03lpq,r2q1rk1/ppb2pp1/2p1b1np/6N1/3P1PP1/3Q3P/PP4B1/R1B2RK1 w - - 0 15,g5e6,1219
04j3z,r5k1/1R1n1p1p/4p3/4P3/2qPNp2/2p4P/2Q2PP1/6K1 b - - 2 25,a8a1,1219
00eF9,8/8/Rp1r4/P1p5/2P1kp2/1P6/4K3/8 b - - 2 57,f4f3,1220
04JPv,2krq2r/pp3p2/3ppbp1/2p5/PP4P1/3P3P/2Q4K/R1B2R2 w - - 2 21,f1f6,1220
02Aqe,r1b1k1nr/pppp1ppp/2n5/4P1N1/5B2/2b5/Pq1QPPPP/RN2KB1R w KQkq - 0 7,d2c3,1221
02ger,5rk1/6pp/1p6/p1PrPpPP/5P1K/1q6/1P3Q2/R2R4 b - - 2 33,d5d1,1221
03DnQ,7k/7p/1R1p3P/2p1p3/p3P3/1P1P2P1/b4r2/2K5 w - - 0 33,b6b8,1221
03Zi5,6r1/2R2p1p/4kp2/p2p1p2/8/1P2PK2/P4P1r/2R5 w - - 3 25,c1c6,1221
032cs,r4rk1/p3qppp/8/2p1n3/5p1n/BP3B1P/P1P3P1/R2Q1RK1 w - - 0 18,f3a8,1222
03eks,5r1k/p5pp/1p3qn1/2pBp3/2PpP1Q1/PP6/2K4R/8 w - - 1 30,h2h7,1222
001wR,6nr/p4p1p/k1p5/1p6/1QN5/2P1P3/4KPqP/8 w - - 5 26,b4a5,1223
01J3q,r3r1k1/ppq1pp2/2p3nb/2Pp3p/3Pn2N/1P2P2P/PB3QP1/R4RK1 w - - 9 23,f2f7,1223
021Wm,r4r2/8/p3k2p/2R1npp1/P7/5P1N/4N1PP/2K4R b - - 2 29,e5d3,1223
051Ol,2k4r/2pq1ppp/1nQbpn2/1P6/3P1P2/4B3/6PP/R4RK1 w - - 5 23,a1a8,1223
02aIt,4k3/p1p4R/1p2K3/5P2/1P1p4/P1r5/8/8 w - - 1 46,h7h8,1224
02ww9,2r4r/kb1q4/pn1Bp2p/3nPp2/3P4/5p1P/RP2QPP1/R5K1 w - - 1 31,a2a6,1224
044zv,rnb1r1k1/pp2npp1/7p/q1b4Q/2B5/2N5/PPP1NPPP/R1B1K2R b KQ - 0 12,c5f2,1224
01VmQ,5r2/4N3/4b3/2p1k1pp/p1P1p3/1P6/P5PP/3RK3 w - - 1 28,e7g6,1225
053LP,3rr1k1/pbp2ppp/1p6/1NnP2q1/2n5/P6P/1B2BPP1/1R1QR1K1 w - - 12 21,e2c4,1225
02CNr,8/5k1p/3Bp3/1P2Pp2/5b2/3B1n2/6KP/8 b - - 1 39,f3e1,1226
0570Z,3b1r1k/1Q3qp1/7p/8/3p4/3N2PP/5PK1/4R3 w - - 0 41,b7f7,1226
054Sw,1R6/2r1ppk1/3p2p1/q5b1/p2PP1B1/2P4Q/P1K5/8 w - - 2 30,h3h8,1227
00AdI,3r4/4kp1p/1PQ1p1p1/p3b3/1p2P2P/1P5K/6P1/8 b - - 1 36,d8d3,1228
03XLo,4r3/1p1k1pp1/p1n3b1/8/7Q/P6P/1P1b2P1/3rNR1K w - - 4 32,h4g4,1228
002IE,r3brk1/5pp1/p2qpn1p/P2pn3/2pP4/2P1PN2/5PPP/RB1QK2R w KQ - 4 16,d4e5,1229
007tv,r3k1nr/1pp2ppp/1pnp4/4p1q1/2B1P3/3P1Q1P/PPP2PP1/R4RK1 w kq - 0 11,f3f7,1229
01PKH,3r2k1/1pq1pp1p/1nb3p1/1B6/4P3/p4N1P/PbR1QPP1/5RK1 b - - 2 20,c6b5,1229
01VZi,2r3k1/2r2p2/p5p1/q5Pp/1p2QP1P/8/PPPR4/1K3R2 b - - 0 32,b4b3,1229
02Ojk,r1bq2k1/pp1nbr1p/2p1pn1p/2Pp1pN1/3P4/2N4P/PPQ1PP2/R3KBR1 w Q - 4 12,g5e6,1229
02dIS,rn2kb1r/pBp2p1p/4pp2/8/2qP2P1/7P/PPP2P2/R1BQK2R b KQkq - 0 13,c4b4,1229
03PJk,3r4/4b1pk/2p3p1/p7/8/2pB1R2/2P3PP/7K w - - 0 28,f3h3,1229
00Q4v,8/2p1b3/q1Pp2k1/3Pp3/4Pr2/1Q3PK1/3N2P1/4R3 b - - 1 47,e7h4,1230
001xl,8/4R3/p4kpp/3B4/5q2/8/5P1P/6K1 w - - 5 40,e7f7,1231
00VJF,2rr2k1/1p1q1pp1/1B2pnp1/1Q1p4/8/2P2B2/PP4Pb/3RR2K w - - 1 32,b5d7,1231
04NVI,6k1/1p3p2/p1p5/4P2Q/1P3P1P/P4K2/8/6q1 b - - 1 40,g1d1,1231
004kB,4rr1k/p1Qn2pp/3p1q2/8/8/2P5/PP3PPP/RN3RK1 b - - 1 16,f6f2,1232
01WoU,6k1/1p4pp/p3N3/2b1r3/8/2P5/PP2n1PP/2B1RR1K b - - 4 26,e2g3,1232
00tZP,r2qk2r/1p3ppp/2P5/2p1Pn2/1pPn2b1/3Q1NP1/PP3PBP/RN3RK1 b kq c6 0 14,d4f3,1233
01IUe,8/pp2qpk1/2p2N1p/1n1nPPPQ/1P6/PB5P/6K1/8 b - - 1 38,d5f4,1233
00dCs,rn1q2k1/p1p1nrpp/1p2Q3/3b4/3P4/B1P1P3/P3NPPP/R4RK1 w - - 2 14,a3e7,1234
02PyG,4kn2/p3b3/1p2P3/1P1p1Qp1/P7/8/1B1q1PK1/8 w - - 2 33,f5f7,1234
03ujt,5r1k/2Q3pp/5q2/p3N3/3r4/P7/1P3PPP/5RK1 b - - 0 22,f6f2,1234
02CJh,r3kbnr/pp2pppp/3p4/4q3/2p1Q1b1/2P2P2/PP3P1P/RNB1KB1R w KQkq - 0 9,e4e5,1235
01CvZ,2b5/8/6p1/1R6/3kP3/5PPn/4K3/8 b - - 1 54,c8a6,1236
02HX9,rn4rk/pp3p2/4p2p/4N2N/3p4/P7/1PP5/2K3R1 w - - 3 26,e5f7,1236
02KPW,8/pppk4/6p1/8/2P2r2/P4K2/1P5P/8 w - - 0 30,f3f4,1236
041yM,R1nr3k/6p1/5p2/1P5p/2P5/8/7P/7K w - - 0 49,b5b6,1236
045jd,5r1k/5ppp/5N2/6P1/pp3Pb1/3Q4/qPP1R2P/2K5 w - - 1 30,d3h7,1236
04QtS,5rk1/1pp3B1/4p3/Pn2N1Q1/1P1qP3/3P2nP/6K1/1R6 b - - 3 32,d4f2,1236
02Yk7,4r1k1/1q6/7b/5r1p/3p4/R2Np1P1/1P2Q2P/5RK1 b - - 4 42,f5f1,1240
01VVW,2rqk2r/5ppp/1n1pp3/1N4P1/4bP2/P7/1PP2Q1P/2KR3R w k - 0 18,b5d6,1241
02Ub7,2r2nk1/p5pp/bp2p3/3pP1q1/3P4/1P3QP1/P2N2B1/5RK1 w - - 1 23,f3f7,1241
045Ni,r4rk1/pp1q1p2/5p1p/8/3n4/P1NB3P/1PP2P2/R2Q1RK1 b - - 0 21,d7h3,1241
04gcI,r1bq1rk1/pp2bppp/2p2n2/8/B1pPn3/5N1P/PP1NQPP1/R1B2RK1 w - - 0 11,d2e4,1241
02tux,r1bq1rk1/1p2bppp/4p3/pB6/P2QnP2/7P/1PP1N1P1/R1B2RK1 b - - 0 14,e7c5,1242
03vYY,4r2k/b3N2p/6p1/1p6/1Bb2P2/5P1P/3K2P1/8 w - - 1 37,b4c3,1242
050vQ,1r3rk1/1p4p1/p2bpnpp/2p1p3/q3P1P1/3PB2P/B3QK2/RR6 w - - 5 22,a2e6,1242
00mFI,4r2k/2q4r/2p4Q/p5P1/1p1Pp1P1/2P1N2P/PP6/4bRK1 w - - 0 28,f1f8,1244
01XK2,3r1rk1/pp3pp1/2p2b1p/4p3/4Pnb1/2P2NN1/PP2BP1K/R1B1R3 b - - 2 19,f4e2,1244
02iwN,8/7k/6p1/R7/4KN2/6rp/8/8 b - - 0 50,h3h2,1244
03jLN,3r4/1pR1pk1p/p5p1/3bQ3/P3q3/1P5P/5PPK/8 w - - 7 29,c7e7,1244
03o4m,r7/p6k/3q1rpp/1p3p2/3p1PP1/1B1Pb2Q/PP5P/1R3R1K w - - 1 26,g4g5,1244
03rlt,8/pp6/2p4N/4k3/PPP3p1/3B1p2/7r/4K3 w - - 0 39,h6g4,1244
04wme,2k5/1p1R1p1r/p3n1p1/4b1P1/4P3/1Pq1B2P/P1PQ2B1/2K5 b - - 6 29,c3a1,1244
00p7R,2r3k1/R1r2qp1/R3p2p/3p1p2/3P4/2P3QP/5PP1/6K1 b - - 7 35,c7a7,1245
033ej,5k2/6pp/p5p1/1r2N3/1P5n/P1P2P2/5P1P/4R1K1 b - - 1 35,b5e5,1245
04YAw,3r1rk1/1p2bppp/p2p4/3PP1qn/3Q3B/2N4P/PP3PP1/R3R1K1 b - - 1 18,g5h4,1245
00g5t,5rk1/p1p3p1/bp2p2p/5p2/R1qPB3/2P5/2Q2PPP/5RK1 b - - 0 24,c4f1,1246
03NlW,r2q2k1/p1p3pn/2pp1b1p/5r1P/8/2N5/PPPBQPP1/R3K2R w KQ - 1 14,e2e6,1246
01TmZ,r1b2rk1/1p2bppp/pqnp4/3Np3/2B1PP2/PN6/1PP2nPP/R1BQ1RK1 b - - 5 13,f2h3,1248
02W3n,3rr2k/pp2B1p1/1bpP2qp/5p2/1P2R3/P4N2/2Q2PPP/5RK1 b - - 4 24,f5e4,1248
02Mfp,6k1/2q4p/p3p1p1/3pP3/2rP1R2/2p5/PP3QP1/6K1 w - - 3 28,f4f8,1249
03UJm,1r3rk1/3p1pbp/b1n1qNp1/2p3B1/8/6P1/PP2PPBP/R2QK1NR b KQ - 4 13,g7f6,1249
04fsb,rnbqkb1r/pp3p2/2p1pn1p/3p2N1/2PP3B/2N5/PP2PPPP/R2QKB1R b KQkq - 0 7,h6g5,1249
058Cp,6k1/5p1p/8/1R2q1P1/2p1b2P/2P1B3/5P1K/r3n1N1 w - - 0 32,b5e5,1249
007eS,6k1/p4p2/1p5p/4r3/P3B3/1P2KP2/2P3PP/8 b - - 0 29,f7f5,1250
00cCK,3r4/1p3k1p/p1b2pp1/8/3rN3/P3KP2/1P4PP/3RR3 b - - 0 27,d4d1,1250
01HI3,Q3R3/5Rpk/7p/8/2p5/2P5/1Pr4r/4K3 b - - 3 54,c2c1,1250
02eiu,r4rk1/3bn1bp/1Bpq2p1/3p4/1P2PN2/2PB4/6PP/2RQ1RK1 b - - 0 20,f8f4,1250
048PC,r2k3r/pp3ppp/2p1b3/3nP3/2BP4/2B5/PP3PPP/2KR3R b - - 2 13,d5c3,1250
021YZ,1r4r1/p1kq1p2/3p4/p2bp2p/2P3np/P1QPP1P1/5P2/1R2R1K1 w - - 4 23,c4d5,1251
02Kyt,4r3/pp3k2/5p2/3b4/2pQ2Pp/7P/PPP2P2/4R1K1 b - - 1 27,e8e1,1251
050qo,r3r1k1/2pq1ppp/pbn3b1/1p1NP3/6P1/5N1P/PP3P2/R1BQR1K1 w - - 0 17,d5f6,1251
03Msh,3r2r1/2p2R2/3p4/1p6/p5k1/P1P5/1P3K2/4R3 w - - 1 42,e1g1,1252
050MU,r3kb1r/ppp2p2/2P3p1/4Pq1p/2B5/2N1Q3/PPP2PPP/2KR4 b kq - 0 15,f8h6,1252
02BgN,6k1/p2R4/6p1/5p2/3KbP2/r7/P3R3/8 b - - 4 41,a3d3,1253
02uVT,r4rk1/ppq1bpp1/1npp1n1p/8/3PNPb1/2PB1Q1N/PP4PP/R1B1R1K1 w - - 5 12,e4f6,1253
03PFj,2kr3r/B1pnqpbp/1p1p1np1/3P4/4P3/2PQ1B2/PPK3R1/RN6 w - - 0 16,d3a6,1253
00Bp0,1r2kr2/pp3p1p/2b1p3/4N3/2P1n3/1N1B4/P3KP1P/6R1 w - - 4 21,e5c6,1254
02OZP,rn1qk2r/1pp1npp1/pb2p2p/3pP2b/NP1P4/P4N1P/2PBBPP1/R2QK2R b KQkq - 1 12,h5f3,1254
04wpi,4q1k1/5pbp/2N3p1/8/2Q5/p4P1P/1r3PK1/3R4 w - - 3 32,d1d8,1254
0184P,1r6/3R2p1/p5kp/4p2N/2pn2K1/1P6/P5PP/8 w - - 2 30,d7g7,1255
01gFv,2rr2k1/1p3pp1/p4q1p/8/1P2P3/P2B4/6Q1/R4R1K b - - 1 31,f6h4,1255
03Qyl,8/5pk1/p5p1/1p6/1P2p1Pp/P1RrP2P/5PK1/8 w - - 0 38,c3d3,1255
